scorer,DLC_dlcrnetms5_Front_viewAug31shuffle1_75000,DLC_dlcrnetms5_Front_viewAug31shuffle1_75000,DLC_dlcrnetms5_Front_viewAug31shuffle1_75000,DLC_dlcrnetms5_Front_viewAug31shuffle1_75000,DLC_dlcrnetms5_Front_viewAug31shuffle1_75000,DLC_dlcrnetms5_Front_viewAug31shuffle1_75000,DLC_dlcrnetms5_Front_viewAug31shuffle1_75000,DLC_dlcrnetms5_Front_viewAug31shuffle1_75000,DLC_dlcrnetms5_Front_viewAug31shuffle1_75000,DLC_dlcrnetms5_Front_viewAug31shuffle1_75000,DLC_dlcrnetms5_Front_viewAug31shuffle1_75000,DLC_dlcrnetms5_Front_viewAug31shuffle1_75000,DLC_dlcrnetms5_Front_viewAug31shuffle1_75000,DLC_dlcrnetms5_Front_viewAug31shuffle1_75000,DLC_dlcrnetms5_Front_viewAug31shuffle1_75000,DLC_dlcrnetms5_Front_viewAug31shuffle1_75000,DLC_dlcrnetms5_Front_viewAug31shuffle1_75000,DLC_dlcrnetms5_Front_viewAug31shuffle1_75000,DLC_dlcrnetms5_Front_viewAug31shuffle1_75000,DLC_dlcrnetms5_Front_viewAug31shuffle1_75000,DLC_dlcrnetms5_Front_viewAug31shuffle1_75000,DLC_dlcrnetms5_Front_viewAug31shuffle1_75000,DLC_dlcrnetms5_Front_viewAug31shuffle1_75000,DLC_dlcrnetms5_Front_viewAug31shuffle1_75000,DLC_dlcrnetms5_Front_viewAug31shuffle1_75000,DLC_dlcrnetms5_Front_viewAug31shuffle1_75000,DLC_dlcrnetms5_Front_viewAug31shuffle1_75000,DLC_dlcrnetms5_Front_viewAug31shuffle1_75000,DLC_dlcrnetms5_Front_viewAug31shuffle1_75000,DLC_dlcrnetms5_Front_viewAug31shuffle1_75000,DLC_dlcrnetms5_Front_viewAug31shuffle1_75000,DLC_dlcrnetms5_Front_viewAug31shuffle1_75000,DLC_dlcrnetms5_Front_viewAug31shuffle1_75000,DLC_dlcrnetms5_Front_viewAug31shuffle1_75000,DLC_dlcrnetms5_Front_viewAug31shuffle1_75000,DLC_dlcrnetms5_Front_viewAug31shuffle1_75000,DLC_dlcrnetms5_Front_viewAug31shuffle1_75000,DLC_dlcrnetms5_Front_viewAug31shuffle1_75000,DLC_dlcrnetms5_Front_viewAug31shuffle1_75000,DLC_dlcrnetms5_Front_viewAug31shuffle1_75000,DLC_dlcrnetms5_Front_viewAug31shuffle1_75000,DLC_dlcrnetms5_Front_viewAug31shuffle1_75000
5051,1579.558,987.007,0.9959999918937683,1522.942,923.813,0.9549999833106995,1371.983,868.347,0.925000011920929,1563.242,819.573,0.9919999837875366,1362.852,740.835,0.9829999804496765,1522.807,1012.98,0.9959999918937683,1323.984,948.639,0.8740000128746033,1228.783,827.399,0.9559999704360962,1120.502,730.142,0.9990000128746033,1090.353,843.776,0.9980000257492065,434.858,684.186,0.8889999985694885,395.597,668.732,0.9070000052452087,355.551,657.589,0.9110000133514404,308.705,650.626,0.9980000257492065
5052,1579.906,986.157,0.996999979019165,1533.048,924.137,0.9430000185966492,1379.681,868.796,0.949999988079071,1569.964,820.268,0.9940000176429749,1363.651,741.358,0.9670000076293945,1532.239,1012.392,0.9929999709129333,1347.853,963.503,0.7149999737739563,1236.425,828.24,0.9570000171661377,1128.333,730.318,0.9990000128746033,1099.901,845.33,0.996999979019165,435.736,684.073,0.765999972820282,395.885,674.105,0.953000009059906,355.473,658.062,0.8880000114440918,300.837,652.719,0.996999979019165
5053,1589.733,981.758,0.996999979019165,1548.144,924.655,0.9539999961853027,1395.512,868.795,0.9330000281333923,1577.989,821.167,0.9900000095367432,1371.975,741.754,0.9279999732971191,1536.23,1010.911,0.996999979019165,1340.051,948.489,0.8410000205039978,1250.593,834.941,0.9769999980926514,1137.602,730.967,0.9990000128746033,1108.743,844.076,0.9980000257492065,436.188,684.02,0.75,395.945,674.362,0.9190000295639038,341.022,652.561,0.8489999771118164,299.99,651.557,0.9980000257492065
5054,1595.752,981.51,0.9980000257492065,1548.241,923.988,0.9259999990463257,1404.03,868.225,0.8980000019073486,1579.151,819.507,0.9909999966621399,1387.774,747.167,0.9549999833106995,1541.253,1011.107,0.9950000047683716,1356.632,955.112,0.8410000205039978,1259.322,835.521,0.9710000157356262,1144.713,731.043,0.9990000128746033,1119.858,844.012,0.9980000257492065,436.362,684.069,0.6859999895095825,395.963,674.545,0.7540000081062317,332.119,652.088,0.9240000247955322,300.822,651.745,0.9959999918937683
5055,1601.333,978.79,0.996999979019165,1556.037,923.994,0.9629999995231628,1411.645,867.99,0.9369999766349792,1587.2,820.74,0.9940000176429749,1387.854,746.694,0.9779999852180481,1552.934,1005.173,0.9959999918937683,1372.315,955.174,0.7940000295639038,1267.856,836.201,0.9860000014305115,1155.735,731.702,0.9990000128746033,1132.079,845.706,0.9980000257492065,291.424,654.432,0.9559999704360962,340.278,651.696,0.9139999747276306,347.938,658.123,0.5669999718666077,300.706,652.282,0.8420000076293945
5056,1606.357,977.64,0.9980000257492065,1557.559,923.598,0.9580000042915344,1420.078,868.053,0.9020000100135803,1594.583,820.082,0.9909999966621399,1396.409,746.932,0.9890000224113464,1556.404,1009.168,0.9940000176429749,1379.693,955.422,0.8999999761581421,1275.547,837.047,0.9639999866485596,1161.764,735.872,0.9990000128746033,1138.666,845.591,0.9980000257492065,292.05,654.111,0.8939999938011169,340.214,652.139,0.5120000243186951,364.031,667.57,0.5899999737739563,306.336,651.443,0.9559999704360962
5057,1611.602,972.021,0.9929999709129333,1571.895,917.773,0.9679999947547913,1427.606,868.539,0.9589999914169312,1595.761,818.402,0.9919999837875366,1403.919,746.924,0.9769999980926514,1564.346,1003.702,0.9959999918937683,1395.423,963.903,0.9279999732971191,1284.434,837.383,0.984000027179718,1171.293,738.528,1.0,1148.566,848.945,0.9980000257492065,443.254,675.844,0.6380000114440918,395.992,675.038,0.36000001430511475,355.743,660.034,0.9279999732971191,306.709,646.929,0.9950000047683716
5058,1617.975,971.968,0.9980000257492065,1571.971,922.796,0.9850000143051147,1436.175,868.143,0.8790000081062317,1602.893,820.681,0.9940000176429749,1411.108,746.996,0.9879999756813049,1570.373,1002.741,0.9990000128746033,1396.279,955.492,0.9169999957084656,1291.714,837.952,0.9610000252723694,1178.149,739.577,0.9990000128746033,1155.631,851.303,0.9990000128746033,450.772,674.736,0.5730000138282776,,,,356.038,667.073,0.9390000104904175,301.186,646.618,0.996999979019165
5059,1622.399,972.202,0.9990000128746033,1572.373,923.238,0.9860000014305115,1443.624,875.74,0.9279999732971191,1609.989,819.314,0.9959999918937683,1419.846,747.044,0.9750000238418579,1574.544,1002.124,0.996999979019165,1404.341,955.354,0.8859999775886536,1301.484,836.859,0.972000002861023,1187.729,741.23,1.0,1165.529,854.709,0.9990000128746033,443.615,675.701,0.5849999785423279,395.858,675.256,0.11900000274181366,355.178,666.939,0.9760000109672546,300.99,646.222,0.9990000128746033
5060,1627.382,972.175,0.9959999918937683,1587.617,916.807,0.9700000286102295,1452.139,875.722,0.8899999856948853,1610.673,811.754,0.9929999709129333,1427.527,746.824,0.9900000095367432,1579.738,998.632,0.9959999918937683,1411.799,955.737,0.9340000152587891,1315.25,843.445,0.9729999899864197,1194.513,746.042,0.9980000257492065,1173.654,858.442,0.996999979019165,443.917,684.334,0.6859999895095825,,,,354.485,667.239,0.9810000061988831,300.101,641.402,0.9990000128746033
5061,1627.45,966.039,0.996999979019165,1579.981,923.4,0.9380000233650208,1459.794,875.975,0.9200000166893005,1619.76,818.657,0.9980000257492065,1435.708,747.336,0.9520000219345093,1587.359,997.463,0.9980000257492065,1419.953,963.739,0.7789999842643738,1318.813,843.175,0.9580000042915344,1206.69,746.639,0.9990000128746033,1182.046,861.269,0.9990000128746033,451.051,674.734,0.7319999933242798,,,,355.437,667.295,0.9919999837875366,300.262,637.242,0.9990000128746033
5062,1627.299,964.745,0.9980000257492065,1588.06,922.843,0.9829999804496765,1468.123,875.861,0.8830000162124634,1619.918,809.633,0.9959999918937683,1443.596,747.21,0.972000002861023,1595.817,989.389,0.9950000047683716,1428.436,955.506,0.9210000038146973,1330.807,843.488,0.9779999852180481,1215.551,746.947,0.9990000128746033,1196.878,860.761,0.9980000257492065,451.273,675.355,0.8320000171661377,,,,355.434,667.791,0.9890000224113464,300.471,636.34,0.9980000257492065
5063,1627.4,956.37,0.984000027179718,1594.571,923.83,0.9670000076293945,1475.726,875.992,0.9079999923706055,1626.423,811.727,0.9959999918937683,1467.703,747.541,0.9380000233650208,1595.976,988.986,0.9950000047683716,1429.298,955.439,0.9380000233650208,1334.722,843.302,0.9589999914169312,1224.199,746.607,0.9990000128746033,1206.903,859.979,0.996999979019165,451.939,683.917,0.7749999761581421,411.954,683.998,0.12999999523162842,356.218,668.14,0.9919999837875366,300.981,635.33,0.9990000128746033
5064,1633.994,955.421,0.9779999852180481,1595.454,918.637,0.9559999704360962,1491.422,875.914,0.8840000033378601,1627.264,811.968,0.9959999918937683,1475.655,747.42,0.9599999785423279,1601.833,986.669,0.9990000128746033,1444.601,962.668,0.9580000042915344,1348.363,843.469,0.9779999852180481,1233.032,747.295,0.9990000128746033,1214.482,866.278,0.9980000257492065,452.208,683.299,0.8960000276565552,419.568,683.656,0.10599999874830246,364.764,675.651,0.9819999933242798,304.344,634.597,0.996999979019165
5065,1627.347,948.322,0.9909999966621399,1603.451,922.964,0.9860000014305115,1499.904,875.856,0.7889999747276306,1628.312,811.91,0.9959999918937683,1476.442,747.343,0.972000002861023,1605.471,982.486,0.9990000128746033,1460.247,963.702,0.9269999861717224,1356.475,843.334,0.9769999980926514,1241.536,746.969,0.9990000128746033,1221.17,867.5,0.9990000128746033,452.117,683.854,0.8610000014305115,427.926,683.857,0.11299999803304672,356.832,675.437,0.9900000095367432,305.774,630.017,0.9990000128746033
5066,1635.244,947.1,0.9610000252723694,1610.818,923.822,0.9760000109672546,1499.948,875.744,0.753000020980835,1636.49,819.548,0.9950000047683716,1491.407,747.425,0.9760000109672546,1610.803,977.951,0.996999979019165,1451.733,948.038,0.9089999794960022,1364.728,843.948,0.9729999899864197,1252.753,747.717,0.9990000128746033,1232.448,869.333,0.9990000128746033,452.606,683.673,0.8679999709129333,427.974,683.796,0.11400000005960464,355.943,676.564,0.9869999885559082,305.09,629.038,1.0
5067,1634.404,939.652,0.8820000290870667,1612.409,923.308,0.9869999885559082,1515.929,875.871,0.8199999928474426,1635.146,818.467,0.9959999918937683,1491.653,747.338,0.9919999837875366,1612.022,973.929,0.996999979019165,1475.672,955.56,0.925000011920929,1372.787,844.436,0.9649999737739563,1258.834,746.916,0.9990000128746033,1245.17,870.047,0.9990000128746033,452.687,683.503,0.9169999957084656,428.025,683.691,0.16200000047683716,356.007,676.408,0.9890000224113464,306.103,629.136,1.0
5068,1635.255,933.138,0.8830000162124634,1620.025,922.303,0.9909999966621399,1523.249,875.724,0.9269999861717224,1637.118,821.669,0.9959999918937683,1499.848,747.172,0.984000027179718,1612.043,973.054,0.996999979019165,1476.609,955.29,0.9490000009536743,1381.706,844.265,0.9629999995231628,1273.279,747.092,0.9990000128746033,1251.062,870.335,0.9990000128746033,452.919,683.469,0.8949999809265137,427.977,683.726,0.13500000536441803,355.952,676.945,0.9919999837875366,307.183,627.808,1.0
5069,1635.86,939.183,0.9589999914169312,1620.712,918.108,0.9950000047683716,1532.029,875.77,0.8730000257492065,1639.107,820.436,0.9959999918937683,1506.725,746.934,0.9829999804496765,1611.987,972.346,0.996999979019165,1492.953,962.693,0.9660000205039978,1395.544,844.42,0.9599999785423279,1285.558,747.578,0.9990000128746033,1262.384,869.43,0.9990000128746033,452.588,683.572,0.9229999780654907,427.938,691.517,0.15399999916553497,355.822,677.013,0.9900000095367432,306.931,627.862,1.0
5070,1643.4,924.35,0.8629999756813049,1621.107,918.506,0.996999979019165,1539.67,875.827,0.8100000023841858,1636.448,811.427,0.9919999837875366,1508.601,741.589,0.9739999771118164,1612.392,967.994,0.9990000128746033,1500.076,955.566,0.9259999990463257,1404.758,844.212,0.9610000252723694,1295.694,747.522,0.9990000128746033,1277.375,867.989,0.9990000128746033,452.458,683.818,0.8690000176429749,427.863,691.491,0.11299999803304672,355.287,676.905,0.9850000143051147,307.244,627.768,1.0
5071,1643.554,923.854,0.8130000233650208,1621.622,917.182,0.9980000257492065,1555.807,875.893,0.6980000138282776,1639.436,819.739,0.9890000224113464,1523.898,741.55,0.972000002861023,1615.243,963.258,0.9990000128746033,1500.132,955.067,0.9350000023841858,1412.232,844.31,0.9660000205039978,1305.831,747.829,0.9990000128746033,1283.147,868.473,0.9990000128746033,452.533,683.682,0.8679999709129333,427.943,691.534,0.14100000262260437,348.92,677.682,0.972000002861023,308.446,627.782,1.0
5072,1635.325,915.785,0.9629999995231628,1620.54,915.187,0.9980000257492065,1563.85,875.88,0.703000009059906,1638.748,821.586,0.9750000238418579,1516.107,741.633,0.9419999718666077,1617.731,958.967,0.9990000128746033,1515.819,955.38,0.8259999752044678,1428.001,844.309,0.9679999947547913,1318.436,748.543,0.9990000128746033,1294.78,867.958,0.9990000128746033,452.488,683.507,0.8840000033378601,,,,355.505,682.919,0.9829999804496765,309.59,626.033,1.0
5073,1635.184,916.316,0.6940000057220459,1622.266,914.259,0.9990000128746033,1580.146,883.772,0.9330000281333923,1636.334,812.032,0.9520000219345093,1540.059,740.287,0.8690000176429749,1618.941,957.754,0.9990000128746033,1515.86,948.018,0.7419999837875366,1436.506,844.482,0.9459999799728394,1328.541,748.078,0.9990000128746033,1310.212,866.835,0.9980000257492065,452.517,683.669,0.8679999709129333,427.889,683.606,0.1589999943971634,355.756,683.5,0.9900000095367432,315.146,628.676,0.9990000128746033
5074,1636.362,908.132,0.07800000160932541,1621.636,907.344,0.9940000176429749,1580.51,883.978,0.9259999990463257,1636.478,812.3,0.6430000066757202,1547.941,741.018,0.9390000104904175,1622.308,950.479,0.9950000047683716,1539.709,963.572,0.7269999980926514,1451.151,851.766,0.9610000252723694,1338.792,748.537,0.9990000128746033,1324.648,866.036,0.996999979019165,460.102,676.972,0.9079999923706055,427.741,691.809,0.12200000137090683,355.341,684.001,0.9879999756813049,315.272,629.708,0.9990000128746033
5075,,,0.0,1620.557,907.767,0.7889999747276306,1587.789,884.094,0.9210000038146973,1636.157,812.113,0.0949999988079071,1547.98,740.906,0.949999988079071,1628.774,947.757,0.9750000238418579,1572.072,979.762,0.9049999713897705,1460.746,851.019,0.9800000190734863,1353.095,752.757,0.9990000128746033,1333.103,866.309,0.9980000257492065,460.073,676.898,0.9409999847412109,,,,364.585,692.548,0.9760000109672546,316.215,631.503,0.9990000128746033
5076,,,0.0,,,0.0,1588.212,884.112,0.8960000276565552,1636.087,812.125,0.06800000369548798,1548.048,741.112,0.9319999814033508,1628.795,947.077,0.8420000076293945,1572.887,971.616,0.875,1475.052,851.548,0.9750000238418579,1364.898,756.612,1.0,1342.393,866.309,0.9980000257492065,459.85,676.358,0.8100000023841858,,,,364.873,693.552,0.9760000109672546,317.086,635.013,0.9990000128746033
5077,,,0.0,,,0.0,1596.406,891.468,0.640999972820282,1628.102,779.775,0.04100000113248825,1556.034,740.851,0.9559999704360962,1628.743,947.724,0.18299999833106995,1571.52,964.673,0.9610000252723694,1627.443,930.078,0.968999981880188,1375.98,758.413,0.9990000128746033,1357.369,862.862,0.9990000128746033,459.895,676.191,0.9049999713897705,435.964,692.33,0.11400000005960464,370.163,698.779,0.9819999933242798,317.76,636.432,0.9990000128746033
5078,,,0.0,,,0.0,1596.408,891.657,0.8579999804496765,1628.114,779.678,0.13199999928474426,1563.987,740.85,0.9020000100135803,,,0.0,1579.855,963.083,0.9760000109672546,1627.038,924.045,0.9810000061988831,1386.896,758.979,0.9990000128746033,1364.603,861.732,0.9990000128746033,459.974,675.706,0.8130000233650208,435.798,692.426,0.20100000500679016,370.033,699.024,0.9860000014305115,321.535,640.937,1.0
5079,,,0.0,,,0.0,1603.918,891.916,0.7289999723434448,1628.018,779.712,0.05000000074505806,1563.869,740.948,0.8790000081062317,1628.099,939.986,0.09099999815225601,1581.081,956.723,0.9660000205039978,1507.8,851.666,0.9760000109672546,1400.24,758.848,0.9990000128746033,1376.562,860.048,0.9990000128746033,460.165,675.605,0.7110000252723694,,,,369.779,699.309,0.9900000095367432,321.633,644.322,1.0
5080,,,0.0,,,0.0,1612.444,884.271,0.7620000243186951,,,0.0,1563.877,740.549,0.9409999847412109,1628.297,940.2,0.07599999755620956,1588.533,956.837,0.9819999933242798,1515.42,852.984,0.9539999961853027,1413.075,759.467,0.9990000128746033,1389.399,855.534,0.9990000128746033,1604.016,1005.275,0.8169999718666077,,,,364.373,698.645,0.9860000014305115,320.9,646.64,1.0
5081,,,0.0,,,0.0,1612.448,884.428,0.734000027179718,,,0.0,1573.097,739.807,0.9729999899864197,1628.309,940.193,0.12099999934434891,1589.631,956.279,0.9729999899864197,1524.178,851.364,0.9539999961853027,1423.438,756.223,0.9990000128746033,1403.666,848.636,0.9990000128746033,1611.803,1004.55,0.7549999952316284,,,,364.216,699.067,0.984000027179718,322.059,652.494,1.0
5082,,,0.0,1635.952,892.24,0.01899999938905239,1612.524,884.028,0.8460000157356262,1628.341,859.837,0.0430000014603138,1579.985,740.171,0.9440000057220459,1628.213,940.203,0.31299999356269836,1588.994,948.466,0.9200000166893005,1532.572,845.123,0.8999999761581421,1435.714,756.206,0.9980000257492065,1419.163,846.628,0.9990000128746033,467.845,668.149,0.5580000281333923,,,,372.731,707.028,0.9890000224113464,322.38,653.36,1.0
5083,1507.653,868.052,0.03500000014901161,,,0.0,1612.366,883.915,0.9100000262260437,,,0.0,1580.111,740.157,0.9039999842643738,1628.154,931.56,0.3569999933242798,1603.967,956.585,0.9520000219345093,1540.443,844.595,0.9390000104904175,1452.125,758.068,0.9990000128746033,1429.786,839.136,0.9990000128746033,467.862,668.461,0.22200000286102295,,,,387.788,707.988,0.9800000190734863,324.524,656.992,1.0
5084,,,0.0,1532.225,900.386,0.11699999868869781,1618.83,884.11,0.9480000138282776,1539.894,916.458,0.23899999260902405,1595.671,731.507,0.9649999737739563,1531.351,932.149,0.13099999725818634,1604.777,949.334,0.9789999723434448,1548.472,844.702,0.9739999771118164,1466.705,750.999,0.9990000128746033,1440.741,835.014,0.9980000257492065,475.865,668.09,0.5569999814033508,,,,381.163,708.155,0.9430000185966492,326.23,659.468,1.0
5085,,,0.0,1628.726,868.119,0.050999999046325684,1612.212,875.276,0.9079999923706055,1635.795,859.641,0.20100000500679016,1604.992,730.967,0.9800000190734863,1539.727,940.074,0.6539999842643738,1612.127,956.22,0.9160000085830688,1556.147,844.628,0.9380000233650208,1468.795,742.087,0.9990000128746033,1452.129,830.552,0.9929999709129333,475.879,668.026,0.39399999380111694,,,,381.072,708.252,0.9350000023841858,326.372,661.941,0.996999979019165
5086,,,0.0,1532.342,899.978,0.08900000154972076,1620.768,869.073,0.9620000123977661,1635.773,859.662,0.03500000014901161,1604.284,730.525,0.9810000061988831,1540.072,948.561,0.8500000238418579,1611.884,925.067,0.7210000157356262,1572.487,843.408,0.9760000109672546,1492.966,745.155,0.9990000128746033,1466.196,829.721,0.996999979019165,,,,,,,387.831,708.149,0.9700000286102295,331.867,667.098,0.9670000076293945
5087,,,0.0,1531.212,889.668,0.9879999756813049,1628.528,868.758,0.9419999718666077,1539.764,859.892,0.027000000700354576,1604.73,730.586,0.9860000014305115,1531.566,947.677,0.8669999837875366,1618.678,932.523,0.984000027179718,1572.233,835.473,0.9679999947547913,1500.1,740.961,1.0,1474.225,828.165,0.996999979019165,,,,,,,387.83,708.192,0.9629999995231628,331.186,674.246,0.9779999852180481
5088,,,0.0,1532.81,889.708,0.9869999885559082,1620.17,868.046,0.9599999785423279,1547.627,851.743,0.10700000077486038,1611.515,730.451,0.9819999933242798,1531.542,948.244,0.9760000109672546,1619.925,932.367,0.972000002861023,1570.873,828.698,0.9430000185966492,1509.611,732.142,0.9990000128746033,1484.051,824.301,0.9980000257492065,,,,,,,403.395,715.937,0.9520000219345093,331.86,676.546,0.9670000076293945
5089,,,0.0,1532.432,889.76,0.9900000095367432,1628.116,867.527,0.902999997138977,1540.965,844.002,0.3880000114440918,1611.396,730.319,0.9800000190734863,1525.278,940.909,0.9850000143051147,1620.798,924.582,0.9639999866485596,1581.117,829.299,0.9330000281333923,1520.434,731.557,0.9990000128746033,1499.3,822.091,0.996999979019165,,,,,,,411.966,715.987,0.9319999814033508,332.479,678.507,0.968999981880188
5090,,,0.0,1532.548,889.685,0.9919999837875366,1564.449,859.694,0.515999972820282,,,0.0,1612.274,724.867,0.9929999709129333,1522.97,941.213,0.9929999709129333,1620.532,924.019,0.9020000100135803,1586.843,827.795,0.9480000138282776,1530.046,730.654,0.9990000128746033,1511.565,818.294,0.9980000257492065,,,,,,,411.968,715.833,0.9380000233650208,337.452,682.229,0.9810000061988831
5091,1499.569,899.976,0.04899999871850014,1531.334,885.241,0.9959999918937683,1564.176,891.776,0.5820000171661377,,,0.0,1606.394,724.364,0.9959999918937683,1515.443,934.108,0.9789999723434448,1579.849,964.255,0.9020000100135803,1596.701,818.713,0.9729999899864197,1536.932,726.652,0.9990000128746033,1521.388,813.953,0.996999979019165,,,,,,,412.028,716.034,0.9570000171661377,338.227,682.851,0.9929999709129333
5092,1515.577,812.42,0.1420000046491623,1525.727,885.803,0.9959999918937683,1564.858,899.827,0.9049999713897705,1516.181,779.97,0.1599999964237213,1606.384,724.865,0.9980000257492065,1515.644,940.33,0.9850000143051147,1588.437,956.635,0.9459999799728394,1602.818,828.465,0.9660000205039978,1544.776,722.093,0.9990000128746033,1539.647,813.05,0.9509999752044678,,,,,,,411.822,716.378,0.9580000042915344,338.772,683.743,0.9959999918937683
5093,1483.578,907.496,0.7210000157356262,1525.385,882.722,0.996999979019165,1570.185,900.032,0.8690000176429749,1513.625,786.787,0.9710000157356262,1612.575,724.794,0.996999979019165,1508.782,940.329,0.996999979019165,1595.146,949.55,0.9800000190734863,1597.128,812.901,0.9710000157356262,1554.163,716.721,1.0,1545.265,811.828,0.9570000171661377,,,,451.205,684.526,0.11100000143051147,411.789,716.299,0.9330000281333923,340.164,684.077,0.9980000257492065
5094,1483.309,915.655,0.996999979019165,1522.902,881.279,0.9959999918937683,1580.568,884.812,0.8339999914169312,1514.863,780.081,0.9940000176429749,1611.498,729.706,0.9919999837875366,1507.44,940.372,0.9980000257492065,1595.859,947.674,0.9789999723434448,1603.737,812.384,0.9779999852180481,1560.365,714.954,1.0,1555.527,812.291,0.968999981880188,475.84,651.732,0.11699999868869781,450.978,684.5,0.10300000011920929,420.209,722.983,0.9829999804496765,343.723,690.409,0.9990000128746033
